"GEOID10","pop10"
"421010360001028",93
"421010360001030",56
"421010360001036",41
"421010360001026",52
"421010308002004",154
"421010308001006",97
"421010310007001",140
"421010338003000",95
"421010338002008",71
"421010338002011",109
"421010338002010",203
"421010310002006",140
"421010310002007",101
"421010366001029",0
"421019807001044",0
"421010367001056",6
"421010164002008",1
"421010349001010",0
"421019891001004",4535
"421010349001017",0
"421010352001019",29
"421010352001017",45
"421010351001014",54
"421010176015007",72
"421019891001003",0
"421010362023005",47
"421010362032006",167
"421010362033005",49
"421010362031011",106
"421010362033009",205
"421010315023007",161
"421010316002002",72
"421010279011001",188
"421010195012007",90
"421010168001016",3
"421010125003014",0
"421010125003022",0
"421010125001033",0
"421019800001212",0
"421019800001207",0
"421019800001195",0
"421019800001147",0
"421019800001026",0
"421019800001028",0
"421010175001000",0
"421010122042003",0
"421010184001003",0
"421010207003013",0
"421010381001040",0
"421010292002027",0
"421010288001003",94
"421010290002009",0
"421019801001061",0
"421010292001003",143
"421010290002008",0
"421019801001063",0
"421010122041004",68
"421010253004003",38
"421010254003001",15
"421010253003007",0
"421010253002004",241
"421010253002005",148
"421010252006003",108
"421010254002002",33
"421010254002007",0
"421010389003002",55
"421010254001006",74
"421010252006004",59
"421010252007003",152
"421010252005000",112
"421010252006011",207
"421010252007006",110
"421010252002000",50
"421010252002002",93
"421010252005005",72
"421010252004003",107
"421010087012002",202
"421010087012007",128
"421010086012005",345
"421010087013006",430
"421010079002000",156
"421010078005005",239
"421010073004008",119
"421010078003000",45
"421010078003004",146
"421010071013000",94
"421010073001001",112
"421010373002047",585
"421010050001033",0
"421010050001040",0
"421010050001088",0
"421010032001007",100
"421010032002001",102
"421010032002005",61
"421010037014001",107
"421010032003002",106
"421010032003006",6
"421010032003012",97
"421010083013011",80
"421010082006008",130
"421010082006004",121
"421010082005007",140
"421010083022016",101
"421010083023004",62
"421010084004004",47
"421010083024007",144
"421010082003001",148
"421010081013006",53
"421010081023000",144
"421010081023003",126
"421010081022005",159
"421010081021003",130
"421010082006007",101
"421010082006011",15
"421010082003002",150
"421010065005002",183
"421010082004004",2
"421010171002006",71
"421010286006007",253
"421010010022004",36
"421010010022013",62
"421010016001022",2
"421010017002004",48
"421010017002002",88
"421010372003005",70
"421010025004005",66
"421010017002015",15
"421010016001002",19
"421010016001028",105
"421010017002006",149
"421010367001044",0
"421010367001057",0
"421010001002006",38
"421010001002015",45
"421010001002016",0
"421010365011029",12
"421010363011033",0
"421010314021001",232
"421010332001004",94
"421010332001002",125
"421010315021009",154
"421010332002006",111
"421010315014000",204
"421010332001009",105
"421010332002005",112
"421010333002009",124
"421010315015005",188
"421010332002001",135
"421010284001003",204
"421010283002005",129
"421010283004001",8
"421010283004000",0
"421010284001000",183
"421010284003003",177
"421010283003004",3
"421010283003008",143
"421010283004008",144
"421010283004012",0
"421010132002014",2
"421010376002011",0
"421010376002002",70
"421010132001009",0
"421010132002029",38
"421010132002032",71
"421010376002016",15
"421010145002010",71
"421010131001003",0
"421010376001008",0
"421010376001025",0
"421010348023008",146
"421010348032000",130
"421010347011004",274
"421010347021013",0
"421010347021008",109
"421010347011012",0
"421010348012002",171
"421010348012017",0
"421010331022002",116
"421010390001007",0
"421019807001067",0
"421019807001069",0
"421010364001013",192
"421010050001073",0
"421019809001219",0
"421019804001001",0
"421019809001224",0
"421019809001156",0
"421019809001074",0
"421019809001159",0
"421019800001107",0
"421010105003007",85
"421010143001033",2
"421010183003038",0
"421010184001011",0
"421010348012007",0
"421019891001007",0
"421010351001001",19
"421010319005003",47
"421010080001005",198
"421010080002002",147
"421010081011008",36
"421010072005000",98
"421010071025000",173
"421010065006013",156
"421010065002000",128
"421010065004004",135
"421010087021010",224
"421010088022001",64
"421010091003008",47
"421010219001006",119
"421010060002005",0
"421010074002011",16
"421010074002009",0
"421019809001237",0
"421019809001236",0
"421010369002025",0
"421010353021011",439
"421010033002025",0
"421010033002024",0
"421010060003007",50
"421010060001003",121
"421010060001000",18
"421010060002001",0
"421010061001017",0
"421010067003006",150
"421019802001035",0
"421010369003025",0
"421010003002006",0
"421010008011007",133
"421010012011000",62
"421010003002007",307
"421010003002023",97
"421010125003027",0
"421010003002002",0
"421010003002003",0
"421019809001084",0
"421019803001042",0
"421010065002007",98
"421010064001000",140
"421010066003010",43
"421010063002002",79
"421010066004008",121
"421010067004002",145
"421010067005006",147
"421010067005002",232
"421010067004005",64
"421010096001005",170
"421010096004006",88
"421010083011008",105
"421010024001004",92
"421010024004001",110
"421010010012012",1
"421010010012009",80
"421010010023001",0
"421010010023012",73
"421010183003002",0
"421010183003005",0
"421010183003015",61
"421010379003030",0
"421010378002047",0
"421010183001007",0
"421010183002009",179
"421010184002033",0
"421010381001028",71
"421010381001035",59
"421010184001001",0
"421010381001036",84
"421010381001033",52
"421010184001019",14
"421019802001004",0
"421010344003007",361
"421010341005001",69
"421010339003006",90
"421010341004009",122
"421010339003003",77
"421010319002003",157
"421010321003001",0
"421010321001013",57
"421010321001012",49
"421010381001013",0
"421010294001008",75
"421010380001003",59
"421010299001009",9
"421010299002007",73
"421010380001015",97
"421010380001016",54
"421010380002017",138
"421010201024002",164
"421010280004013",136
"421010283003007",76
"421010204002005",2
"421010204002017",0
"421010203001005",6
"421010203002013",218
"421019805001010",0
"421010282003021",182
"421010146002003",101
"421010377001004",0
"421010377002016",495
"421010377001003",0
"421010377002024",0
"421010377003003",90
"421010146001010",0
"421010146001011",91
"421010146003001",84
"421010145001013",0
"421010145001009",48
"421010025003006",85
"421010027011000",26
"421010027011007",87
"421010027021013",127
"421010027021007",0
"421010025002007",39
"421010027023001",94
"421010027023005",0
"421010313002017",52
"421019809001143",0
"421010376002062",0
"421010002001015",0
"421010002001028",14
"421019809001008",0
"421010363011008",0
"421010387002008",459
"421010381002004",0
"421019808001024",3
"421010027023008",54
"421010042014003",124
"421010042014009",68
"421010027022007",123
"421010042014010",106
"421010027022001",92
"421010027022003",89
"421010027022004",115
"421010041024000",15
"421010041021004",163
"421010041021008",149
"421010314021006",0
"421010334002005",0
"421010390004018",0
"421010002001013",7
"421010002001026",0
"421019809001019",0
"421010389001002",124
"421010317005004",67
"421010317005006",212
"421010298001008",241
"421010362021005",0
"421010362021009",0
"421010362024002",368
"421010362031004",3
"421010376001022",0
"421010387002006",0
"421010027024003",61
"421010027024000",138
"421010042014001",62
"421010027021025",32
"421010027023007",124
"421010042014000",109
"421010041012003",123
"421010041012001",124
"421010041011009",85
"421010041011014",65
"421010041021002",77
"421010041021014",136
"421010041012013",60
"421010042014014",125
"421010041012014",90
"421010009011008",24
"421010009011000",254
"421010231001028",33
"421010231001020",18
"421010231001017",26
"421010257002009",7
"421010256003009",140
"421010258001011",102
"421010255001004",3
"421010235001000",27
"421010235001002",22
"421010386001033",78
"421010111001006",71
"421019800001112",0
"421019800001102",0
"421019800001103",0
"421010111005010",4
"421010105002000",680
"421010110003005",89
"421010111002003",75
"421010103001009",31
"421010104001002",98
"421010104002003",126
"421010093001003",74
"421010093002004",228
"421010093001006",34
"421010093003004",112
"421010104003014",87
"421010063004025",0
"421010055001015",0
"421010055001021",88
"421010060001007",757
"421010055003009",216
"421010055003007",0
"421010137002020",31
"421010055002006",41
"421010220001011",23
"421010055002011",41
"421010067002005",95
"421019803001028",2
"421010212001004",163
"421010213003004",126
"421010210005000",94
"421010210004037",13
"421010210004011",15
"421010279021003",57
"421010173002026",35
"421010173002044",0
"421010167023003",5
"421010167023009",35
"421010178006020",0
"421010167023007",76
"421010165002007",48
"421010167023015",70
"421010166002004",66
"421010377001011",5
"421010377001009",0
"421010174002001",0
"421010174002017",62
"421010174002015",53
"421010174001007",91
"421010174002003",138
"421010367002008",64
"421010367001000",51
"421010367001001",19
"421010144002029",0
"421010144002033",106
"421010144002026",59
"421010142002015",0
"421010144002002",10
"421010142002059",0
"421010367001005",10
"421010366001010",0
"421010367001021",13
"421010312001002",243
"421010310002008",96
"421010310002001",121
"421010310006004",136
"421010310005006",208
"421010311014006",188
"421010311012008",40
"421010311013007",235
"421010311024004",160
"421010176023009",111
"421010176011010",6
"421010176023012",0
"421010176023029",0
"421010176014011",5
"421010176013018",0
"421010176023018",55
"421010176021002",143
"421010176023023",33
"421010176022005",0
"421010176014018",90
"421010176013017",64
"421010176014022",129
"421010176013014",73
"421010163002001",0
"421010163002015",110
"421010163004025",82
"421010163003000",68
"421010163003006",68
"421010163001003",186
"421010143001041",104
"421010143001053",28
"421010143001054",17
"421010143001026",0
"421010367002004",50
"421010118006001",150
"421010363034000",295
"421010247005014",0
"421010263023006",0
"421019807001058",0
"421010203002007",0
"421010142002068",0
"421019809001121",0
"421010284004004",0
"421010142002061",0
"421010142002006",0
"421010286002006",61
"421010143002009",0
"421010286001028",0
"421010378001042",0
"421010352003016",62
"421010352003000",90
"421010315013007",102
"421010320003009",0
"421010320006001",118
"421010320002005",0
"421010320007005",175
"421010320007004",202
"421010320002000",116
"421010320002006",153
"421010315012002",192
"421010326001005",118
"421010325001000",65
"421010326001006",172
"421010273001004",0
"421010278001009",76
"421010272002001",97
"421010347022002",0
"421019801001017",0
"421010348021006",0
"421010040014008",0
"421010040014007",0
"421019808001026",0
"421019801001020",11
"421010366001057",0
"421019808001000",0
"421010357011008",0
"421010268004005",42
"421010268003010",49
"421010268002002",3
"421010067007015",127
"421019809001199",0
"421010071013001",142
"421010070001004",152
"421010074004003",80
"421010074004010",99
"421010070005008",84
"421010070005005",92
"421010074003001",150
"421010074002003",70
"421019809001001",0
"421019809001003",0
"421019809001002",0
"421010033006002",83
"421010033006004",112
"421010033002014",0
"421010033002046",79
"421010013005006",0
"421010012011001",0
"421010013005013",72
"421010033002051",4
"421010033002059",70
"421010020002001",0
"421010033002000",0
"421010020002003",31
"421010151011012",18
"421010028023002",76
"421010040014000",102
"421010028024008",115
"421010040014001",118
"421010028022004",74
"421010040011003",101
"421010028023004",100
"421010172011003",111
"421010172011005",111
"421010172013011",0
"421010172011006",122
"421010202004012",96
"421010202006002",99
"421010202002008",106
"421010202006005",109
"421010202006000",107
"421010202003007",1
"421010202003002",102
"421010173001000",118
"421010202001016",46
"421010173002005",0
"421010168002001",73
"421010168001000",86
"421010151021012",82
"421010013005024",104
"421010020001006",19
"421010020001008",46
"421010013003001",125
"421010013003003",58
"421010020001012",118
"421010020001009",65
"421010020001016",98
"421010020001013",78
"421010021001007",84
"421010012014001",62
"421010012014011",85
"421010012013004",10
"421010013001003",105
"421010012023003",67
"421010012023009",54
"421010332002000",0
"421010333002003",69
"421019802001047",296
"421019802001053",0
"421010332002010",2
"421010305024007",92
"421010305024010",90
"421010305024005",49
"421010291001004",110
"421010305013008",184
"421010291001008",0
"421010305023004",104
"421010305021005",68
"421010305011002",52
"421010306004004",44
"421010306007008",0
"421010306007009",99
"421010307001004",54
"421010308004003",142
"421010308004006",136
"421010286005004",96
"421010286005007",95
"421010286001007",0
"421010290003017",0
"421010288003008",27
"421010286001019",122
"421010287001017",62
"421010287001018",169
"421010329005002",73
"421010329005006",79
"421010329001005",71
"421010329002000",456
"421010331021001",126
"421010342001010",145
"421010199002006",241
"421010157003008",8
"421010367001016",44
"421010366001011",0
"421010042021015",52
"421010143001035",69
"421010293001022",28
"421010105001004",0
"421010050001075",0
"421010039024011",0
"421010050001012",0
"421010125002005",318
"421010373003014",0
"421010039022008",0
"421010039022007",0
"421010373001008",0
"421010003002008",0
"421019807001086",0
"421010003001021",0
"421010029001022",0
"421010029002011",0
"421010023002012",4
"421019806001005",0
"421010136022006",125
"421010010012010",36
"421010204002008",57
"421010039022021",0
"421010088024002",222
"421019809001014",0
"421019800001014",0
"421019800001012",0
"421019800001059",0
"421019800001198",0
"421010369002020",0
"421010190003009",0
"421010125003033",0
"421010384001016",8
"421010216002019",0
"421010206001013",0
"421010205002020",0
"421010077001002",122
"421010033002010",0
"421010373002022",0
"421010331011005",130
"421010331011007",214
"421010331012005",147
"421010330003003",88
"421010331014004",113
"421010331013003",116
"421010331012001",181
"421010061002005",169
"421010061002001",143
"421010067003000",150
"421010069003007",139
"421010067007017",0
"421010067001000",0
"421010263012006",53
"421010260002002",138
"421010260002004",84
"421010260001011",32
"421010263011001",195
"421010263011004",195
"421010262003006",201
"421010262004014",46
"421010263011005",142
"421010263013004",112
"421010263023000",103
"421010262001003",136
"421010253004000",76
"421010071024001",118
"421010080002004",104
"421010073004000",81
"421010071021001",153
"421010073004013",117
"421010071023000",63
"421010071023008",95
"421010071022001",134
"421010071011003",97
"421010071013002",110
"421010071012009",75
"421010086011003",181
"421010083011009",151
"421010101002007",107
"421010101004006",97
"421010096001001",122
"421010101002001",109
"421010095004000",88
"421010095004003",103
"421010096001008",129
"421010095002002",124
"421010095003005",64
"421010083013004",140
"421010083012000",151
"421010169013014",84
"421010172022007",85
"421010172022008",67
"421010169013013",87
"421010151021011",0
"421010151021002",0
"421010169012001",134
"421010168001015",56
"421010152002007",0
"421010202002002",65
"421010202002001",87
"421010172024004",140
"421010172021001",98
"421010172013000",48
"421010003002025",96
"421010003002019",39
"421010007003001",0
"421010004011022",0
"421010007003000",31
"421010008011014",82
"421010008011011",39
"421010305022005",165
"421010305023007",159
"421010305023003",100
"421010163002010",0
"421010163004009",11
"421010275003001",112
"421010275003006",233
"421010274013001",133
"421010286002015",178
"421010286005002",102
"421010286005003",129
"421010286003000",184
"421010274022003",150
"421010274022001",77
"421010286005000",0
"421010273002005",151
"421010064003025",47
"421010286001001",42
"421010010022010",30
"421010017002003",82
"421010016001019",13
"421010010021020",53
"421010016001016",56
"421010017002016",126
"421010025004001",101
"421010016001003",44
"421010025001003",13
"421010367001072",32
"421010001002020",0
"421010367001042",0
"421010001002004",27
"421010001002040",37
"421010141002014",40
"421010141002009",0
"421010132002000",34
"421010141002004",58
"421010141002015",170
"421010302002008",191
"421010301004008",68
"421010301005004",2
"421010301003004",71
"421010293002016",0
"421010293001004",95
"421010293002008",28
"421010301005013",129
"421010301002002",368
"421010301002000",52
"421010301002010",169
"421010293001012",61
"421010293002006",91
"421010301002008",70
"421010294003003",35
"421010372001015",0
"421010373001014",0
"421010373001037",94
"421010372003002",75
"421010041013010",120
"421010041013011",153
"421010040021008",53
"421010040022001",142
"421010372003000",101
"421010041024014",149
"421010041024007",36
"421010041024008",108
"421010041022013",148
"421010041021011",94
"421010041022003",150
"421010041022016",140
"421010041012007",70
"421010042024002",177
"421010042024006",120
"421010363033006",0
"421010111002006",76
"421010033002003",12
"421010219001026",33
"421019801001019",3
"421010282002019",69
"421010197001000",0
"421010390001018",0
"421010390001016",0
"421010390001013",0
"421010119002007",287
"421010168006016",0
"421010180011009",0
"421010121002002",202
"421010386001002",126
"421010387002009",59
"421010042012009",151
"421010042012012",118
"421010041022000",129
"421010042023006",165
"421010178005005",107
"421010218001002",20
"421010061001006",231
"421010016001021",2
"421010363022014",0
"421010339002005",0
"421010338001000",574
"421010347021007",291
"421010362024000",0
"421010390006010",0
"421010169011012",60
"421010378002021",0
"421019809001228",0
"421010256003001",75
"421010372004004",128
"421010372004014",0
"421010042012001",116
"421010042024001",5
"421010042011006",119
"421010042013004",123
"421010042023000",137
"421010042021008",0
"421010104002000",148
"421010105002021",0
"421010104003004",27
"421010105002027",66
"421010107002022",3
"421010108005002",18
"421010106002012",72
"421010108004008",34
"421019800001136",0
"421019809001214",0
"421010060001023",0
"421010151011008",146
"421010149006009",41
"421019800001141",0
"421010011013002",87
"421010011014005",49
"421010009011011",60
"421010011013001",242
"421010015002022",20
"421010024005001",93
"421010018002017",0
"421010365012025",81
"421010024003017",63
"421010024003014",67
"421010064003024",0
"421010064003010",133
"421010064003036",41
"421010063004000",66
"421010064003038",36
"421010388004007",83
"421010210005001",52
"421010209004002",97
"421010209004005",92
"421019801001094",0
"421010120002011",46
"421010118001002",129
"421010119004004",51
"421010120002001",19
"421010121002003",351
"421010121002000",520
"421010241001002",75
"421010241001004",7
"421010241001007",381
"421010240002007",69
"421010242002000",145
"421010242002003",302
"421010170002005",0
"421010170002016",54
"421010205002019",0
"421010246001001",8
"421010246001010",29
"421010245003008",0
"421010242003002",90
"421010139002012",4
"421010139002020",34
"421010139002028",36
"421010152004016",157
"421010312003005",0
"421010312002004",90
"421010318001010",0
"421010318003006",112
"421010302002007",240
"421010318002006",155
"421010312002008",151
"421010317002007",172
"421010317002002",88
"421010317002010",161
"421010300007006",0
"421010301002009",0
"421010300007005",183
"421010300003000",126
"421010278002006",104
"421010268001008",271
"421010267004008",154
"421010267002003",120
"421010277001000",233
"421010268001004",96
"421010268002005",111
"421010268004008",106
"421010276004005",38
"421010276003005",37
"421010276004003",150
"421010276003006",61
"421010278003000",0
"421010278002009",0
"421010278003003",0
"421010276002004",45
"421010282003007",0
"421010165001004",75
"421010143001003",0
"421010179005018",0
"421010160001010",59
"421010317004015",51
"421010316005003",147
"421010316005005",164
"421010315023008",137
"421010316001000",147
"421010316001002",136
"421010316002004",163
"421010316003000",191
"421010320005003",208
"421010300001002",158
"421010298001004",55
"421010319005011",108
"421010319004003",125
"421010298003002",30
"421010298005008",27
"421010298004003",0
"421010298005009",0
"421010298002002",85
"421010312002003",247
"421010310003010",94
"421010310003005",79
"421010310003008",37
"421010313003007",0
"421010313006005",162
"421010313003003",0
"421010336003007",67
"421010335001005",137
"421010335003001",63
"421010314011000",116
"421010320001005",168
"421010325002002",159
"421010325002000",155
"421010292002034",48
"421010292003020",1
"421010292003017",0
"421010291003012",0
"421010381002038",0
"421010312003001",214
"421010292002001",15
"421010290002017",0
"421010289022001",0
"421010292002030",0
"421010190003002",27
"421010190003017",262
"421010390005005",33
"421010378002008",0
"421010292003005",0
"421010379003016",0
"421010390004005",20
"421010320004005",46
"421010321003004",122
"421010323003001",164
"421010321001000",12
"421010381001018",0
"421010323003003",183
"421010323003015",25
"421010323003013",61
"421010323003006",0
"421010323003011",99
"421010019002001",0
"421010019002003",31
"421010019002005",82
"421010019002009",60
"421010019002018",0
"421010021002001",0
"421010021002007",0
"421010125002019",8
"421010125001024",0
"421010003001017",0
"421010125001018",371
"421010004022012",0
"421010007002017",3
"421010219001022",20
"421010384002001",103
"421010384001012",29
"421010384001011",58
"421010387002031",11
"421010387002012",139
"421010385002010",34
"421010385002020",0
"421010385002021",4
"421010218002001",782
"421010218002005",166
"421010218002003",42
"421010386001006",10
"421010028023007",118
"421010028021005",125
"421010028021008",138
"421010041013002",122
"421010041014008",57
"421010039012006",108
"421010039021003",121
"421010040023011",43
"421010040013009",89
"421010040023012",0
"421010246003003",0
"421010389002007",84
"421010262004019",27
"421010264005011",38
"421010344001004",138
"421010389002013",52
"421010389002012",51
"421010252001001",107
"421010246002000",171
"421010252001002",100
"421010248002005",52
"421010247005010",0
"421010247005006",0
"421010074002004",31
"421010074003004",0
"421010074005002",31
"421010211002011",13
"421019801001068",0
"421019801001069",0
"421010210003006",116
"421010210003008",155
"421019809001044",0
"421010098012009",274
"421010387002002",21
"421010384001017",3
"421010384001019",161
"421010305023008",169
"421010220001016",41
"421010218001009",360
"421010218001010",12
"421010191005001",169
"421010191003007",134
"421010190001003",155
"421010190002002",153
"421010190002004",186
"421010190005009",0
"421010382003033",63
"421010188001002",153
"421010188001004",105
"421010188007006",118
"421010188004007",115
"421010188004009",93
"421010188004010",0
"421010188003009",129
"421010188003008",79
"421010359002017",207
"421010050001003",0
"421019800001004",0
"421010050001025",0
"421010050001048",0
"421010050001069",0
"421010383003003",60
"421010378002036",0
"421010383003005",71
"421010383003009",65
"421010288001013",135
"421010288003024",136
"421010366001023",0
"421010367001022",0
"421010366001013",0
"421010366001034",95
"421010010023009",8
"421010010021009",115
"421010010021017",0
"421010016002006",141
"421010016002001",52
"421010067005010",0
"421010300002011",79
"421010319005012",133
"421010317002003",140
"421010317004005",0
"421010317004011",174
"421010317001005",164
"421010317001004",177
"421010316007007",4
"421010308004007",115
"421010306001006",7
"421010309003003",201
"421010341005008",61
"421010341002001",118
"421010024005003",0
"421010018002022",0
"421010348022008",40
"421010348023010",0
"421010348013000",276
"421010348013002",523
"421010349001000",0
"421010349001009",141
"421010349004000",153
"421010349004001",0
"421010349002008",72
"421010349001019",0
"421010349003000",271
"421010349003003",158
"421019891001009",0
"421010365011004",95
"421010365022001",45
"421010365022006",117
"421010365021000",111
"421010365021020",150
"421010364001021",322
"421010378002026",0
"421010330003009",133
"421010330001006",111
"421010355002008",51
"421019803001041",0
"421019803001029",0
"421010346001009",0
"421010347021003",268
"421010347021002",114
"421010133002028",0
"421010369001004",0
"421010012011009",68
"421010373002039",68
"421010050001036",0
"421010240001005",33
"421010369003024",0
"421010008011005",0
"421019800001228",0
"421010373003004",0
"421010086021009",1
"421010086021010",242
"421010079004002",155
"421010086011007",72
"421010086011000",149
"421010079002004",185
"421010079001003",112
"421019809001010",0
"421010091002013",0
"421010091002005",113
"421010369003011",0
"421010090002006",372
"421010369001009",0
"421010369002010",0
"421010013005033",0
"421010033002006",0
"421019809001004",7
"421010032001002",86
"421010032003000",42
"421010031005010",115
"421010031004005",100
"421010037014003",34
"421010037014004",73
"421010037015008",163
"421010366001025",0
"421010037022009",63
"421010037015000",134
"421010037021015",0
"421010037012006",101
"421010038004001",1
"421010008031002",146
"421010004011025",1
"421010004011030",270
"421010004021004",0
"421010012011015",26
"421010012012004",56
"421010013005038",9
"421010013004009",69
"421010013004003",63
"421010013002001",186
"421010012014010",45
"421010036001023",0
"421010036001024",0
"421019809001137",0
"421010373002021",2
"421010373002028",12
"421010220001002",162
"421019809001140",0
"421010373002023",0
"421010050001011",0
"421019807001093",0
"421010050001043",0
"421010032001003",104
"421010032001004",105
"421010036001000",111
"421010032003013",0
"421010082007002",130
"421010082007003",127
"421010082006002",130
"421010001002045",58
"421010365011021",83
"421010359001009",68
"421010315023000",130
"421010315014005",77
"421010315015003",185
"421010315015006",153
"421010315011000",170
"421010331011006",3
"421010333001010",0
"421010347023002",0
"421010347011008",269
"421010347023001",81
"421010347023004",89
"421010347023006",74
"421010305021004",0
"421010305021007",202
"421010305013009",218
"421010306006003",108
"421010305013002",187
"421010305012004",164
"421010305012005",157
"421010305012003",139
"421010306006002",107
"421010306007007",39
"421010306007000",23
"421010307003010",235
"421010307002001",75
"421010307001002",118
"421010372003008",98
"421010372003004",101
"421019807001076",0
"421010372002008",79
"421010283007003",53
"421010282001003",120
"421010283003000",0
"421010283002003",30
"421010283002001",139
"421010283004003",142
"421010282002005",66
"421010282003015",47
"421010282002011",133
"421010285001000",94
"421010275003000",48
"421010283001005",158
"421010284001005",204
"421010284002003",182
"421010284002001",196
"421010284003000",42
"421019805001000",0
"421010283004016",118
"421019805001013",0
"421010283004015",94
"421010283004014",0
"421010198001003",129
"421010203001002",124
"421010132002019",0
"421010132002023",0
"421010376002007",0
"421010132001011",50
"421010386001019",166
"421019802001076",0
"421010042023008",153
"421010042013006",127
"421010042022014",90
"421010366001083",0
"421010025002016",12
"421019807001007",0
"421019807001046",0
"421019807001034",0
"421019808001022",0
"421019808001005",0
"421019808001014",0
"421010055001008",75
"421010033002004",0
"421019809001077",0
"421010036003041",24
"421010373001024",34
"421010025001016",65
"421010366001080",0
"421010366001070",7
"421010050001030",0
"421010366001071",0
"421019807001104",0
"421010065006008",0
"421010066001004",109
"421010372004003",129
"421019809001144",0
"421019809001205",4
"421019801001053",0
"421010373001012",45
"421010050001014",0
"421010125001026",0
"421010204003017",0
"421010131001007",0
"421010200002000",0
"421010366001081",0
"421019807001039",0
"421019807001061",0
"421010388003004",67
"421010388004002",101
"421010236001000",86
"421010388003001",110
"421010255003007",22
"421010253003000",77
"421010237002009",49
"421010237003000",387
"421010236001005",69
"421010236002000",64
"421010236002003",66
"421010237004010",76
"421010237004011",38
"421010237004009",95
"421010259006001",80
"421010105002010",18
"421010105002015",5
"421010105002025",19
"421010105003013",79
"421010086021002",0
"421010086021001",72
"421010085007016",211
"421010085005007",20
"421010081024003",221
"421010081025002",119
"421010081011001",195
"421010137005002",0
"421010108003008",42
"421010109001006",0
"421010091001005",92
"421010153004007",55
"421010153004004",55
"421010153003006",78
"421010153002001",93
"421010147001003",69
"421010139002000",91
"421010147001008",152
"421010140002003",126
"421010147001000",104
"421010140003003",148
"421019809001136",0
"421010036002009",67
"421010033005007",72
"421010036004018",80
"421010036002014",220
"421010036001010",38
"421010036003042",0
"421010036001011",111
"421010033001011",140
"421010033001005",109
"421010033001001",117
"421010036004017",93
"421010032006001",108
"421010032006005",113
"421010032004015",70
"421010036001016",0
"421010036003015",108
"421010036003018",115
"421019809001035",0
"421019809001036",0
"421010036001026",0
"421010165003001",15
"421010164003013",0
"421010165003020",27
"421010165003009",22
"421010199003009",0
"421010198002003",142
"421010198002000",127
"421010198001011",157
"421010198005005",216
"421010199004007",0
"421010199004030",6
"421010199002011",86
"421010199004023",0
"421010175001006",61
"421010175001012",107
"421010376002045",0
"421010002001007",0
"421010376002043",0
"421010376001017",0
"421010002001003",0
"421010002001059",159
"421010009022002",0
"421010346001027",61
"421010294001002",19
"421010294001003",41
"421010356011016",63
"421010358001012",81
"421010335002011",0
"421010335002012",95
"421010336002000",46
"421010336003014",127
"421010336002012",65
"421010176021008",0
"421010176021013",193
"421010176013002",113
"421010176022000",218
"421010177025003",0
"421010177024004",120
"421010176013008",0
"421010176022010",0
"421010177021004",146
"421010161002002",100
"421010161002008",204
"421010177022008",75
"421010192006002",182
"421010177023000",106
"421010191005006",113
"421010160001013",33
"421010160003023",49
"421010160006001",29
"421010160003010",0
"421010378001015",95
"421010378001017",0
"421010180013006",49
"421010180013014",0
"421010180012007",94
"421010180012006",73
"421010180013010",84
"421010180011003",118
"421010180024005",41
"421010325002006",76
"421010325004009",122
"421010381002060",0
"421010381002069",0
"421010315011007",100
"421010326002002",261
"421010326003002",90
"421010326001000",0
"421010325003017",42
"421010325003026",27
"421010325003027",51
"421010349004002",90
"421010333001011",201
"421010347013013",0
"421010346001028",0
"421010346001031",0
"421010348012013",212
"421010348023013",135
"421010356014003",0
"421010365012018",3
"421010363021006",0
"421010363012015",97
"421010363012004",34
"421019803001004",0
"421010356011007",40
"421010217002005",0
"421010216001008",2
"421010081012005",95
"421010081012008",177
"421010112005004",147
"421010112006002",175
"421010113002001",63
"421010112007002",167
"421010119001007",141
"421010119001012",119
"421010111004001",22
"421010389003001",100
"421010111001002",18
"421010111005006",12
"421010112004003",83
"421010112004007",183
"421010152003000",284
"421010168001012",9
"421010152002016",72
"421010152002021",35
"421010173001003",76
"421010173001010",70
"421010173001007",134
"421010173002034",126
"421010167012001",0
"421010173002033",105
"421010167012007",0
"421010173002041",25
"421010167012010",49
"421010167012005",98
"421010167013007",101
"421019800001129",0
"421010210003005",64
"421010209002000",227
"421019801001095",0
"421010209002002",231
"421010149005000",74
"421010149005005",120
"421010149004001",123
"421010151021019",4
"421010137003001",128
"421010137002002",140
"421010149003008",0
"421010137005020",72
"421010137005019",79
"421010137001003",97
"421010137004004",56
"421010137002003",182
"421010137002017",5
"421010137002016",0
"421010151021022",143
"421010151021024",57
"421010151021014",321
"421010151021020",32
"421019809001055",0
"421019809001051",0
"421019807001080",0
"421010050001018",0
"421010050001062",0
"421010263022004",72
"421010263021008",97
"421010264007005",162
"421010263022006",100
"421010263021002",200
"421010266004001",139
"421010266005001",140
"421010266003000",113
"421010266006002",105
"421010266001004",115
"421010197005002",182
"421010284004010",0
"421010284004009",0
"421010197003003",174
"421010197003004",94
"421019805001007",0
"421010197005001",171
"421010197004002",208
"421010197002005",216
"421010197004001",184
"421010197004005",120
"421010197002001",215
"421010202003001",85
"421010202001001",69
"421010202001012",73
"421010201011005",39
"421010202001013",136
"421010342001005",223
"421010342002007",254
"421010341001010",87
"421010288002002",117
"421010288001004",140
"421010383001014",0
"421010290003000",63
"421010288003003",0
"421010290002019",173
"421010289024000",0
